admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pc_1,admin4Name,admin4Pc_1
Northern,SL02,Port Loko,SL0204,TMS,SLE020411,Malakuray,SLE020411009
Northern,SL02,Port Loko,SL0204,TMS,SLE020411,Maron,SLE020411010
Northern,SL02,Port Loko,SL0204,TMS,SLE020411,Robombeh,SLE020411011
Northern,SL02,Port Loko,SL0204,Tasso Island,SLE020405,Tasso Island,SLE020405025
Eastern,SL01,Kono,SL0103,Fiama,SLE010301,Dumbia,SLE010301001
Eastern,SL01,Kono,SL0103,Fiama,SLE010301,Fiama,SLE010301002
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Tensendakor,SLE010312008
Eastern,SL01,Kono,SL0103,Fiama,SLE010301,Kooma,SLE010301004
Eastern,SL01,Kono,SL0103,Fiama,SLE010301,Yorkor,SLE010301005
Eastern,SL01,Kono,SL0103,Gbane,SLE010302,Gbikidakor,SLE010302002
Eastern,SL01,Kono,SL0103,Gbane,SLE010302,Kamara,SLE010302003
Eastern,SL01,Kono,SL0103,Gbane,SLE010302,Maikandor,SLE010302004
Eastern,SL01,Kono,SL0103,Gbane Kandor,SLE010303,Gbane Kandor,SLE010303001
Eastern,SL01,Kono,SL0103,Gbane Kandor,SLE010303,Gbane Kour,SLE010303002
Eastern,SL01,Kono,SL0103,Gbane Kandor,SLE010303,Gbane Tetema,SLE010303003
Eastern,SL01,Kono,SL0103,Gbane Kandor,SLE010303,Gbendekor,SLE010303004
Eastern,SL01,Kono,SL0103,Gbane Kandor,SLE010303,Yanbidu,SLE010303005
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Bassia,SLE020201002
Eastern,SL01,Kono,SL0103,Gbense,SLE010304,Banfinfeh,SLE010304001
Eastern,SL01,Kono,SL0103,Gbense,SLE010304,Banyafeh,SLE010304002
Eastern,SL01,Kono,SL0103,Gbense,SLE010304,Banyakor,SLE010304003
Eastern,SL01,Kono,SL0103,Gbense,SLE010304,Moindefeh,SLE010304004
Eastern,SL01,Kono,SL0103,Gbense,SLE010304,Moindekor,SLE010304005
Eastern,SL01,Kono,SL0103,Kamara,SLE010306,Dangbaidu,SLE010306001
Eastern,SL01,Kono,SL0103,Kamara,SLE010306,Gbondu,SLE010306002
Eastern,SL01,Kono,SL0103,Kamara,SLE010306,Kongofinja,SLE010306003
Eastern,SL01,Kono,SL0103,Kamara,SLE010306,Sukudu,SLE010306004
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Dia,SLE010307001
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Kamara,SLE010307002
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Kensay,SLE010307003
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Lei,SLE010307005
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Tankoro,SLE010307007
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Tingi-Kor,SLE010307008
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Yawai,SLE010307009
Eastern,SL01,Kono,SL0103,Mafindor,SLE010308,Kamiendor,SLE010308001
Eastern,SL01,Kono,SL0103,Mafindor,SLE010308,Kutey,SLE010308002
Eastern,SL01,Kono,SL0103,Mafindor,SLE010308,Mafindor,SLE010308003
Eastern,SL01,Kono,SL0103,Nimikoro,SLE010309,Bafinfeh,SLE010309001
Eastern,SL01,Kono,SL0103,Nimikoro,SLE010309,Bandafafeh,SLE010309002
Eastern,SL01,Kono,SL0103,Tankoro,SLE010313,Njama,SLE010313001
Eastern,SL01,Kono,SL0103,Nimikoro,SLE010309,Gbogboafeh,SLE010309003
Eastern,SL01,Kono,SL0103,Nimikoro,SLE010309,Jaiama,SLE010309004
Eastern,SL01,Kono,SL0103,Nimikoro,SLE010309,Masayiefeh,SLE010309005
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Gbense-Sina Town,SLE010391001
Eastern,SL01,Kono,SL0103,Nimiyama,SLE010310,Bafinfeh,SLE010310001
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Bafinfeh,SLE010311001
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Gbense-Moindekor,SLE010391002
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Dangbaidu,SLE010311002
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Njeikor,SLE010311005
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Foidu Mongor,SLE010312001
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Gbense-Moindefeh,SLE010391003
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Kokongokuma,SLE010312002
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Maindu,SLE010312003
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Mofinkor,SLE010312004
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Sawa Buma,SLE010312005
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Tensekor,SLE010312007
Eastern,SL01,Kono,SL0103,Tankoro,SLE010313,Tankoro,SLE010313002
Eastern,SL01,Kono,SL0103,Tankoro,SLE010313,Woafeh,SLE010313003
Eastern,SL01,Kono,SL0103,Toli,SLE010314,Bawadu,SLE010314001
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Tankoro-Kinsey,SLE010391004
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Tankoro-New Sembeh,SLE010391005
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Tankoro-Lebanon,SLE010391006
Eastern,SL01,Kono,SL0103,Koidu Town,SLE010391,Tankoro-Kwaquima,SLE010391007
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Kunbulun 1,SLE020301001
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Kunbulun 2,SLE020301002
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Manan,SLE020301004
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Mawundea,SLE020301005
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Numula 1,SLE020301006
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Numula 2,SLE020301007
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Numula 3,SLE020301008
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Numula 4,SLE020301009
Northern,SL02,Koinadugu,SL0203,Dembelia - Sink,SLE020301,Sinkunia,SLE020301011
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Darakuru,SLE020302001
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Gbenekoro,SLE020302002
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Kania,SLE020302003
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Kondembaia,SLE020302004
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Lengekoro,SLE020302005
Northern,SL02,Koinadugu,SL0203,Diang,SLE020302,Sokurala,SLE020302006
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Balandugu,SLE020303001
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Dogoloya,SLE020303002
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Fissaya I,SLE020303003
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Fissaya II,SLE020303004
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Nomokoya,SLE020309012
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Gbentu III,SLE020303005
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Herekor,SLE020303006
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Kalia,SLE020303007
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Kakallain,SLE020304002
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Kamba,SLE020303008
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Lagor,SLE020303009
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Gbonkobor,SLE020304001
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Musaia,SLE020303010
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Sankan I,SLE020303011
Northern,SL02,Koinadugu,SL0203,Folosaba Dembel,SLE020303,Sankan II,SLE020303012
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kaponpon,SLE020310008
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Kasunko,SLE020304003
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Kayaka,SLE020304004
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Tamiso I,SLE020304005
Northern,SL02,Koinadugu,SL0203,Kasunko,SLE020304,Tamiso II,SLE020304006
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Benadugu,SLE020305001
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Deldugu,SLE020305002
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Mankalia,SLE020305003
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Mongo I,SLE020305004
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Mongo II,SLE020305005
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Kalangba,SLE020202002
Northern,SL02,Koinadugu,SL0203,Mongo,SLE020305,Morifindugu,SLE020305006
Northern,SL02,Koinadugu,SL0203,Neya,SLE020306,Kulor,SLE020306001
Northern,SL02,Koinadugu,SL0203,Neya,SLE020306,Neya I,SLE020306002
Northern,SL02,Koinadugu,SL0203,Neya,SLE020306,Neya II,SLE020306003
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Heremakono,SLE020308002
Northern,SL02,Koinadugu,SL0203,Neya,SLE020306,Nyedu,SLE020306004
Northern,SL02,Koinadugu,SL0203,Nieni,SLE020307,Barawa,SLE020307001
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Pampakoh,SLE020310009
Northern,SL02,Koinadugu,SL0203,Nieni,SLE020307,Kalian,SLE020307002
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Bendugu,SLE020308001
Northern,SL02,Koinadugu,SL0203,Nieni,SLE020307,Wollay,SLE020307004
Northern,SL02,Koinadugu,SL0203,Nieni,SLE020307,Yiffin,SLE020307005
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Semamaia,SLE020310010
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Koinadugu,SLE020308003
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Lower Kamadugu,SLE020308004
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Bilimaia,SLE020308008
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Biribaia,SLE020309001
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Dara,SLE020309002
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Upper Kamadugu,SLE020308005
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Yiraia,SLE020308006
Northern,SL02,Koinadugu,SL0203,Sengbe,SLE020308,Yogomaia,SLE020308007
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Falaba,SLE020309003
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Fudea,SLE020309004
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Ganya,SLE020309005
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Gberia Fotombu,SLE020309006
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Gberia-Timbako,SLE020309007
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Kaliyereh,SLE020309008
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Kambaia,SLE020309009
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Koindu-Kura,SLE020309010
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Sonkoya,SLE020309013
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Bafodia,SLE020310001
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kadanso,SLE020310002
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kakoya,SLE020310003
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Mambolo,SLE020204002
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kamanikie,SLE020310004
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kamayortortor,SLE020310005
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kambalia,SLE020310006
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Kambia,SLE020310007
Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,SLE020310,Taelia,SLE020310011
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 1,SLE020311001
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 2,SLE020311002
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 3,SLE020311003
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 4,SLE020311004
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 5,SLE020311005
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 6,SLE020311006
Northern,SL02,Koinadugu,SL0203,Wara Wara Yagal,SLE020311,Zone 7,SLE020311007
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Kabakeh/Balandugu,SLE020101003
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Bumban,SLE020101001
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Bumbandain,SLE020101002
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Karassa,SLE020101006
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Kagbankuna,SLE020101004
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Kamabai,SLE020101005
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Kamaranka,SLE020103003
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Karina,SLE020101007
Northern,SL02,Bombali,SL0201,Biriwa,SLE020101,Kayonkoro,SLE020101008
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Makumray A,SLE020103008
Northern,SL02,Bombali,SL0201,Bombali Sebora,SLE020102,Kafala,SLE020102001
Northern,SL02,Bombali,SL0201,Bombali Sebora,SLE020102,Kagbaran Dokom B,SLE020102002
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Makumray B,SLE020103009
Northern,SL02,Bombali,SL0201,Bombali Sebora,SLE020102,Konta,SLE020102003
Northern,SL02,Bombali,SL0201,Bombali Sebora,SLE020102,Matotoka,SLE020102004
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Gbenkfay,SLE020103001
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Gbonkobana,SLE020103002
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Kambia,SLE020103004
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Kayourgbor,SLE020103005
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Laminaya,SLE020103006
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Makulon,SLE020103007
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Rogberay,SLE020103010
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Romaneh,SLE020103011
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Royeama A,SLE020103012
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Royeama B,SLE020103013
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Sakuma A,SLE020103014
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Sakuma B,SLE020103015
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Sendugu A,SLE020103016
Northern,SL02,Bombali,SL0201,Gbanti Kamaranka,SLE020103,Sendugu B,SLE020103017
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Garanganwa,SLE020104001
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Makarihiteh,SLE020104009
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Makump,SLE020104011
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Gbendembu,SLE020104002
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Kalangba,SLE020104003
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Kania,SLE020104004
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Makeregbohun,SLE020104010
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Lobanga,SLE020104005
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Lohindie,SLE020104006
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Loko-Madina,SLE020104007
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Makai,SLE020104008
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Mamaka,SLE020104012
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Mamukay,SLE020104013
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Tanyehun,SLE020104019
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Masongbo,SLE020104014
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Matehun,SLE020104015
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Mayorthan,SLE020104016
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Sahun,SLE020104017
Northern,SL02,Bombali,SL0201,Gbendembu Ngowa,SLE020104,Tambiama,SLE020104018
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Batkanu,SLE020105001
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Mafonda,SLE020105002
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Magbaingba,SLE020105003
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Magbanamba,SLE020105004
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Makaiba,SLE020105005
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Makayrembay,SLE020105006
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Simbaya,SLE020105012
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Mandawahun,SLE020105007
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Manyakoi,SLE020105008
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Mayankay,SLE020105009
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Robaka,SLE020105010
Northern,SL02,Bombali,SL0201,Libeisaygahun,SLE020105,Rotha-Tha,SLE020105011
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Hunduwa,SLE020106001
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Kababala,SLE020106002
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Kagberay,SLE020106003
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Kawungulu,SLE020106004
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Kathegeya,SLE020108002
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Makendema,SLE020106005
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Mambiama,SLE020106006
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Manjahagha,SLE020106007
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Sokudala,SLE020106008
Northern,SL02,Bombali,SL0201,Magbaimba Ndorh,SLE020106,Yana,SLE020106009
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Gborbana,SLE020107001
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Mabanta,SLE020107002
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Magbenteh,SLE020107003
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Mangay,SLE020107004
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Mankene,SLE020107005
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Masongbo A,SLE020107006
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Rosint,SLE020107009
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Masongbo B,SLE020107007
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Punthun,SLE020107008
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Kathanthan,SLE020108001
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Tonkoba,SLE020107010
Northern,SL02,Bombali,SL0201,Makari Gbanti,SLE020107,Yainkassa,SLE020107011
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Mapaki,SLE020108003
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Masabong,SLE020108004
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Mayagba,SLE020108005
Northern,SL02,Bombali,SL0201,Paki Masabong,SLE020108,Rosanda,SLE020108006
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Maparay,SLE020110013
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Binkolo,SLE020109001
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Bombali Bana,SLE020109002
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Kabonka,SLE020109003
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Kasengbeh,SLE020109004
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Kayassi,SLE020109005
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Mabamba,SLE020109006
Northern,SL02,Bombali,SL0201,Safroko Limba,SLE020109,Masapi,SLE020109007
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Banka,SLE020110001
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Benia,SLE020110002
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Kaindema,SLE020110003
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Kamalu,SLE020110004
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Kania,SLE020110005
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Kindia,SLE020110006
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Laminaya,SLE020110007
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Rothatha,SLE020110014
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Madina,SLE020110008
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Maharibo,SLE020110009
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Makapa,SLE020110010
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Makwie Loko,SLE020110011
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Manathi,SLE020110012
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Kalangba,SLE020111001
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Kukuna,SLE020111002
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Marampa,SLE020111003
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Masisan,SLE020111004
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Mateboi,SLE020111005
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Rogbin,SLE020111006
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Rogboreh,SLE020111007
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Rosos,SLE020111008
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Sendugu,SLE020111009
Northern,SL02,Bombali,SL0201,Sanda Tendaran,SLE020111,Yankabala,SLE020111010
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Bugami,SLE020201003
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Kamakwie,SLE020112001
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Kamankoh,SLE020112002
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Kayimbor,SLE020112003
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Magbonkoni I,SLE020112004
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Magbonkoni II,SLE020112005
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Manonkoh,SLE020112006
Northern,SL02,Bombali,SL0201,Sella Limba,SLE020112,Samia,SLE020112007
Northern,SL02,Bombali,SL0201,Tambakha,SLE020113,Dugutha,SLE020113001
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Makari Gbanti - Mi,SLE020191010
Northern,SL02,Bombali,SL0201,Tambakha,SLE020113,Moria,SLE020113002
Northern,SL02,Bombali,SL0201,Tambakha,SLE020113,Paramount Chief Se,SLE020113003
Northern,SL02,Bombali,SL0201,Tambakha,SLE020113,Simibue,SLE020113004
Northern,SL02,Bombali,SL0201,Tambakha,SLE020113,Thalla,SLE020113005
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - B,SLE020191001
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Makari Gbanti -Mas,SLE020191011
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - K,SLE020191002
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - Makeni,SLE020191003
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - R,SLE020191007
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - T,SLE020191008
Northern,SL02,Bombali,SL0201,Makeni Town,SLE020191,Bombali Sebora - W,SLE020191009
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Banguraia,SLE020201001
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Fortumboyie,SLE020201006
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Gberekhuray,SLE020201007
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Gbolon,SLE020201008
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Kabaya,SLE020201009
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Kanku Bramaia,SLE020201010
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Kua Bramaia,SLE020201012
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Katalan,SLE020202003
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Mafaray,SLE020202004
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Maton,SLE020202005
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Rogberay,SLE020202006
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Sanda,SLE020202007
Northern,SL02,Kambia,SL0202,Gbinle Dixing,SLE020202,Tawuya,SLE020202008
